id,text
982115587655483400,Pruitt has said updating the Safe Drinking Water Act's limit on lead particles in tap water is a top priority. But‚Ä¶ https://t.co/m1W4cHPCva
982115550984716291,"By the way they sell this water in glass jugs for $10/gallon

This is city water my dude. Not even mountain spring‚Ä¶ https://t.co/n2Inve5buu"
982115508571877376,"RT @reeddonna555: @Fulcrum__News Article mentions POISONING of tap water Ì†ΩÌ≤¶ here in the U.S.‚ÄºÔ∏è

Avoid TAP water!!
Recommends Aquafina bottle‚Ä¶"
982115178882846721,@Rising_Huwite @PoxNewsCEO @SakakiIsCute @Fit_And_Hubris he's high on tap water
982115129549443072,@riotwomennn What's up with Kentucky anyway?These people elected @SenateMajLdr 30 years and still get sewer water w‚Ä¶ https://t.co/EBrCvuPBTE
982114503759245314,@MsMyaG Tap water Ì†ΩÌ∏ëÌ†ΩÌ∏ëÌ†ΩÌ∏ë
982114110945964032,@Lamprey007 @CheetahGirl001 @bellwak @mickeyd1971 Use filtered tap water &amp; Yeti
982113522015395841,"Just had a jug full of fresh water from the tap, hope I don't vomit ¸æôÜîº¸æåÜÑº¸æôÜàº¸æôÜîº¸æéÜàº¸æå£†º."
982112800964165633,Niggas will suck the cum out of a dick but won't drink tap water
982111485718495233,statesboro tap water is good. fight me.
982108057902637057,I don't like FIJI water .. it's too fresh and I was raised on tap water ¸æôÜîº¸æåÜÑº¸æôÜàº¸æôÜîº¸æå¶àº¸æåÉ†º
982107496008466433,"@BreakfastNews When I was young, we had paper bags and meat, bread and veggies were not rapped in plastic, soft dri‚Ä¶ https://t.co/7pOVA80ju4"
982106848026177536,@tiny_spice That place is so problematic. Especially with their DC tap water drink
982106663204175872,Wow. Idk about that but i do know that it could be possible but seems a little far fetch. Plus I never liked the ta‚Ä¶ https://t.co/5yeqJlCcUq
982105500727656449,RT @JohannesPSA: Tap water. https://t.co/1MK0R5RO7i
982105390950170627,"It's like wipe the bench, get grotty food scraps on your hands, empty the coffee press, splash water on yourself by‚Ä¶ https://t.co/4y6GoeksfH"
982104519369609217,@dutchhoemafia Is fluoridated tap water halal?
982103872473739265,"@NestleWatersNA What about all the families, who years later, still cant cook or wash dishes or bathe using their t‚Ä¶ https://t.co/6l0h33TNZr"
982103739841556480,So you know when you chising someone heavy and you sorta let your fingers linger by there's in the hope that's they‚Ä¶ https://t.co/B8VXfRQ0hr
982103474677563392,3 Reasons Why Not To Drink #TapWater: Read More Here https://t.co/9cfTciGfUP #CoralMine #LivingWater #CoralClub https://t.co/yjVoxYhqJJ
982103366577852416,CLASSIC HITS UK just played - CCS - Tap Turns On The Water
